102	109
103	109
104	109
105	106
106	106
107	106
108	109
109	109
110	109
111	112
112	112
113	112
114	109
115	112
116	112
117	117
119	112
120	120
301	301
302	302
303	302
305	305
306	306
307	307
308	308
309	308
310	311
311	311
312	312
313	313
325	311
328	328
329	329
331	331
333	333
343	343
344	344
346	331
348	333
359	344
